1658,4224,2192,4224,2192,4309,1658,4309,E-1150 POWERFUL
2627,1155,2878,1155,2878,1235,2627,1235,15.00SR
2632,1353,2874,1353,2874,1440,2632,1440,15.56SR
2624,1556,2800,1556,2800,1633,2624,1633,-2.57
2627,1653,2871,1653,2871,1740,2627,1740,12.73SR
2615,1856,2876,1856,2876,1943,2615,1943,22.50SR
2651,2047,2876,2047,2876,2139,2651,2139,7.90SR
2619,2240,2870,2240,2870,2329,2619,2329,10.90SR
2607,2448,2800,2448,2800,2525,2607,2525,-1.41
2641,2540,2873,2540,2873,2629,2641,2629,8.00SR
2646,2735,2873,2735,2873,2827,2646,2827,4.80SR
2641,2936,2871,2936,2871,3016,2641,3016,5.40SR
2639,3139,2866,3139,2866,3226,2639,3226,2.50SR
2632,3335,2866,3335,2866,3417,2632,3417,9.14SR
2636,3523,2861,3523,2861,3617,2636,3617,5.18SR
2612,3731,2866,3731,2866,3808,2612,3808,14.85SR
2629,3922,2863,3922,2863,4009,2629,4009,5.75SR
2600,4125,2856,4125,2856,4202,2600,4202,11.22SR
1421,5997,2845,5997,2845,6085,1421,6085,AEON STAMPS LOYALTY PROGRAM "PRODUCT(S)"
1561,6102,2739,6102,2739,6181,1561,6181,SOLD ARE NEITHER EXCHANGEABLE NOR
1942,6199,2322,6199,2322,6281,1942,6281,REFUNDABLE
1807,6392,2383,6392,2383,6468,1807,6468,AEON PERMAS JAYA
1731,6488,2585,6488,2585,6570,1731,6570,TEL 1-300-80-AEON (2366)
1661,6579,2658,6579,2658,6667,1661,6667,THANK YOU FOR YOUR PATRONAGE
1795,6684,2409,6684,2409,6769,1795,6769,PLEASE COME AGAIN
1442,4415,1761,4415,1761,4500,1442,4500,SUB-TOTAL
1447,4515,2146,4515,2146,4597,1447,4597,TOTAL SALES INCL GST
1439,4614,2290,4614,2290,4693,1439,4693,TOTAL AFTER ADJ INCL GST
1436,4713,1594,4713,1594,4792,1436,4792,CASH
1442,4807,1898,4807,1898,4895,1442,4895,ITEM COUNT 15
2064,4813,2424,4813,2424,4892,2064,4892,CHANGE AMT
2640,4421,2856,4421,2856,4500,2640,4500,147.45
2640,4515,2856,4515,2856,4600,2640,4600,147.45
2635,4617,2848,4617,2848,4690,2635,4690,147.45
2637,4713,2848,4713,2848,4789,2637,4789,200.00
2667,4816,2851,4816,2851,4889,2667,4889,52.55
1576,4912,2672,4912,2672,4991,1576,4991,INVOICE NO: 2018060310100050084
1433,5009,1831,5009,1831,5100,1433,5100,GST SUMMARY
1433,5120,1690,5120,1690,5196,1433,5196,SR @ 0%
1430,5211,1614,5211,1614,5293,1430,5293,TOTAL
2126,5012,2357,5012,2357,5091,2126,5091,AMOUNT
2137,5111,2350,5111,2350,5196,2137,5196,147.45
2137,5213,2348,5213,2348,5286,2137,5286,147.45
2740,5015,2848,5015,2848,5088,2740,5088,TAX
2699,5120,2842,5120,2842,5193,2699,5193,0.00
2690,5216,2845,5216,2845,5289,2690,5289,0.00
1433,5307,2003,5307,2003,5392,1433,5392,03/06/2018 12:42
2281,5310,2848,5310,2848,5389,2281,5389,1010 005 0050084
1433,5406,2073,5406,2073,5488,1433,5488,0306651 PJ NUR AYU
1778,5599,2407,5599,2407,5684,1778,5684,REGULAR STAMP(S) :
2515,5602,2562,5602,2562,5678,2515,5678,4
1775,5699,2266,5699,2266,5784,1775,5784,BONUS STAMP (S)
2383,5719,2412,5719,2412,5780,2383,5780,:
2512,5705,2562,5705,2562,5781,2512,5781,0
1778,5795,2278,5795,2278,5886,1778,5886,TOTAL STAMP(S)
2377,5813,2412,5813,2412,5883,2377,5883,:
2509,5804,2562,5804,2562,5883,2509,5883,4
